Listing Id,Number of Reviews,Review Scores Rating,Review Scores Accuracy,Review Scores Cleanliness,Review Scores Checkin,Review Scores Communication,Review Scores Location,Review Scores Value,Reviews per Month
39098,16,91,9,9,10,10,8,9,0.48
39099,8,95,10,10,10,10,10,10,0.36
39100,2,100,10,10,10,10,10,10,2
39101,11,84,9,9,10,9,8,9,1.6
39102,38,86,9,8,9,9,8,9,1.82
39103,2,100,10,10,10,10,10,10,0.16
39104,56,87,9,10,9,9,9,9,3.26
39105,16,99,10,10,10,10,9,10,0.44
39106,0,96,10,10,10,10,10,10,1.02
39107,13,92,9,9,9,9,9,9,1.18
39108,53,95,10,10,10,10,10,9,7.72
39109,0,96,10,10,10,10,10,10,1.02
39110,0,96,10,10,10,10,10,10,1.02
39111,0,96,10,10,10,10,10,10,1.02
39112,11,95,10,10,9,9,10,9,0.55
39113,23,95,9,9,10,10,10,9,0.52
39114,4,95,9,8,10,10,10,9,0.2
39115,3,100,10,10,10,10,10,10,0.27
39116,0,96,10,10,10,10,10,10,1.02
39117,0,96,10,10,10,10,10,10,1.02
39118,0,96,10,10,10,10,10,10,1.02
39119,52,95,10,10,10,10,10,10,2.16
39120,7,100,10,10,10,10,10,10,0.74
39121,0,96,10,10,10,10,10,10,1.02
39122,14,100,10,10,10,10,10,10,0.35
39123,9,98,10,10,10,10,10,10,0.45
39124,0,96,10,10,10,10,10,10,1.02
39125,3,100,10,10,10,10,10,10,0.86
39126,99,95,10,9,10,10,10,9,3.67
39127,17,99,10,9,9,10,10,10,0.33
39128,16,99,10,10,10,10,10,10,0.87
39129,2,99,9,10,10,10,10,10,0.04
39130,8,100,10,10,10,10,10,9,2.2
39131,0,96,10,10,10,10,10,10,1.02
39132,0,96,10,10,10,10,10,10,1.02
39133,66,99,10,10,10,10,10,10,3.5
39134,127,98,10,10,10,10,10,10,3.69
39135,10,88,10,7,10,9,9,9,0.37
39136,0,96,10,10,10,10,10,10,1.02
39137,66,95,10,9,10,10,9,9,1.17
39138,0,96,10,10,10,10,10,10,1.02
39139,12,100,10,10,10,10,10,10,1.81
39140,38,97,10,10,10,10,9,9,0.68
39141,14,96,10,10,10,10,9,9,2.9
39142,0,96,10,10,10,10,10,10,1.02
39143,1,100,10,10,10,8,10,10,0.12
39144,41,99,10,10,10,10,10,10,2.04
39145,13,94,10,10,10,10,9,9,2.67
39146,45,98,10,10,10,10,10,10,7.42
39147,56,95,10,10,10,9,9,9,3.08
39148,2,100,10,10,10,10,9,10,1.33
39149,14,98,10,10,10,10,9,10,0.57
39150,33,98,10,10,10,10,10,10,1.47
39151,19,99,10,10,10,10,10,10,2.82
39152,4,90,10,10,10,10,10,10,1.97
39153,4,90,9,9,10,10,9,9,0.3
39154,1,100,10,10,10,10,10,10,0.88
39155,31,99,10,10,10,10,10,10,6.2
39156,1,100,10,8,10,10,10,10,0.18
39157,28,81,8,8,9,9,8,8,2.16
39158,35,96,10,10,10,10,9,9,0.98
39159,18,91,10,9,10,10,9,9,1.48
39160,12,95,10,10,10,10,10,10,2.17
39161,31,97,9,10,10,10,10,9,5.41
39162,67,99,10,10,10,10,10,10,2.6
39163,7,100,10,10,10,10,10,10,0.51
39164,30,93,10,10,10,10,10,9,2.61
39165,0,96,10,10,10,10,10,10,1.02
39166,11,100,10,10,10,10,10,9,1.01
39167,0,96,10,10,10,10,10,10,1.02
39168,0,96,10,10,10,10,10,10,1.02
39169,1,100,8,10,10,10,10,10,1
39170,12,100,10,10,10,10,10,10,1.01
39171,11,98,10,10,10,10,9,10,0.49
39172,0,96,10,10,10,10,10,10,1.02
39173,0,96,10,10,10,10,10,10,1.02
39174,61,97,10,10,10,10,10,10,5.15
39175,13,97,10,10,10,10,9,10,0.55
39176,0,96,10,10,10,10,10,10,1.02
39177,73,95,10,9,10,10,10,10,3.98
39178,5,96,10,10,10,10,10,10,3.75
39179,70,96,10,10,10,10,10,9,2.72
39180,8,100,10,10,10,10,10,10,2.14
39181,0,96,10,10,10,10,10,10,1.02
39182,1,100,8,8,8,10,10,8,0.25
39183,0,96,10,10,10,10,10,10,1.02
39184,0,96,10,10,10,10,10,10,1.02
39185,1,96,10,10,10,10,10,10,0.68
39186,2,90,9,9,10,10,8,9,1.87
39187,2,100,10,10,10,10,8,10,0.29
39188,6,93,9,10,10,10,10,9,1.84
39189,49,99,10,10,10,10,10,10,3.11
39190,0,96,10,10,10,10,10,10,1.02
39191,0,96,10,10,10,10,10,10,1.02
39192,1,100,10,8,10,10,8,10,0.57
39193,0,96,10,10,10,10,10,10,1.02
39194,11,92,9,10,10,9,10,9,2.92
39195,101,98,10,10,10,10,9,10,2.8
39196,67,90,10,9,10,10,9,9,4.77
39197,0,96,10,10,10,10,10,10,1.02
39198,78,95,10,10,10,10,9,9,3.33
39199,19,99,10,10,10,10,10,10,10.36
39200,0,96,10,10,10,10,10,10,1.02
39201,0,96,10,10,10,10,10,10,1.02
39202,3,100,10,8,7,9,10,9,0.35
39203,4,90,10,9,10,10,8,9,0.4
39204,29,99,10,10,10,10,10,10,4.6
39205,0,96,10,10,10,10,10,10,1.02
39206,4,95,10,10,10,10,9,10,0.12
39207,0,96,10,10,10,10,10,10,1.02
39208,13,83,9,8,10,10,9,8,0.27
39209,16,95,10,9,10,10,9,9,3.45
39210,13,95,10,10,10,10,10,9,1.49
39211,0,96,10,10,10,10,10,10,1.02
39212,1,100,10,10,10,10,10,10,0.14
39213,61,97,10,10,10,10,10,9,1.24
39214,0,96,10,10,10,10,10,10,1.02
39215,20,100,10,10,10,10,10,10,1.26
39216,22,99,10,10,10,10,10,10,6.06
39217,74,95,10,9,10,10,10,10,6.51
39218,36,92,10,9,10,10,10,9,3.45
39219,0,96,10,10,10,10,10,10,1.02
39220,4,80,9,8,10,10,8,8,0.43
39221,0,96,10,10,10,10,10,10,1.02
39222,1,96,10,10,10,10,10,10,0.05
39223,0,96,10,10,10,10,10,10,1.02
39224,1,96,10,10,10,10,10,10,0.05
39225,3,100,10,9,10,10,10,10,0.53
39226,16,98,10,10,10,10,10,10,7.27
39227,6,97,9,9,9,10,9,9,0.63
39228,6,100,10,10,10,10,10,10,0.15
39229,112,97,10,10,10,10,9,10,7.24
39230,6,100,10,10,10,10,10,10,6
39231,129,96,10,10,10,10,10,10,5.13
39232,13,88,9,9,9,10,8,8,1
39233,5,88,9,8,10,10,9,9,0.25
39234,213,92,10,9,10,10,9,9,4.57
39235,2,80,9,10,8,7,9,8,2
39236,33,93,9,9,10,10,9,9,1.28
39237,4,90,9,10,10,9,10,10,0.31
39238,88,87,9,8,10,9,9,9,2.32
39239,2,90,10,8,10,10,10,9,0.83
39240,9,98,10,10,10,10,10,9,0.44
39241,31,97,10,10,10,10,10,10,0.95
39242,1,100,10,10,10,10,10,10,0.11
39243,4,80,10,10,10,10,8,9,0.34
39244,1,100,10,10,10,10,8,10,0.06
39245,38,97,10,10,10,10,10,10,5.51
39246,16,97,10,10,10,10,9,10,0.22
39247,35,97,10,10,10,10,10,10,0.83
39248,0,96,10,10,10,10,10,10,1.02
39249,8,97,10,10,10,10,10,10,0.2
39250,0,96,10,10,10,10,10,10,1.02
39251,1,100,10,10,10,10,10,10,0.12
39252,61,97,10,10,10,10,10,9,1
39253,4,100,10,10,10,10,10,10,0.43
39254,24,94,9,9,9,9,10,9,2.59
39255,39,98,10,10,10,10,10,10,1.54
39256,0,96,10,10,10,10,10,10,1.02
39257,2,100,10,10,10,10,10,10,0.98
39258,57,93,9,10,10,10,9,9,1.55
39259,3,100,10,10,10,10,10,9,0.72
39260,2,100,10,10,10,10,10,10,0.08
39261,35,97,10,9,10,10,10,9,1.68
39262,0,96,10,10,10,10,10,10,1.02
39263,0,96,10,10,10,10,10,10,1.02
39264,0,96,10,10,10,10,10,10,1.02
39265,34,93,9,9,10,10,9,9,0.95
39266,9,100,10,10,10,10,10,10,2.18
39267,19,100,10,10,10,10,10,10,1.75
39268,18,98,10,10,10,10,10,10,2.25
39269,16,94,9,9,10,9,9,9,0.59
39270,0,96,10,10,10,10,10,10,1.02
39271,27,96,10,9,10,10,10,10,0.62
39272,42,99,10,10,10,10,9,10,1.81
39273,11,98,10,10,10,9,10,9,0.22
39274,249,97,10,10,10,10,10,9,3.56
39275,77,99,10,10,10,10,10,10,4.05
39276,28,98,10,10,10,10,10,10,5.09
39277,53,96,10,10,10,10,10,10,3.21
39278,10,100,10,10,10,10,10,10,0.91
39279,7,97,10,9,10,10,10,10,0.34
39280,31,95,10,9,10,10,10,9,1.24
39281,0,96,10,10,10,10,10,10,1.02
39282,1,100,10,8,10,8,10,8,0.09
39283,1,100,10,10,10,10,10,10,0.28
39284,10,92,10,10,10,9,10,9,0.53
39285,1,96,10,10,10,10,10,10,0.24
39286,30,97,10,9,10,10,10,10,0.75
39287,1,100,10,10,10,10,10,10,0.83
39288,0,96,10,10,10,10,10,10,1.02
39289,0,96,10,10,10,10,10,10,1.02
39290,2,100,8,10,10,10,9,9,0.15
39291,1,100,10,8,10,10,10,10,0.27
39292,7,97,10,10,10,10,10,10,2.56
39293,5,92,10,9,10,10,10,10,4.17
39294,180,91,9,9,10,10,10,9,5.65
39295,0,96,10,10,10,10,10,10,1.02
39296,4,100,10,10,10,10,10,10,2.18
39297,17,96,10,10,10,9,10,10,0.51
39298,90,95,10,10,10,10,10,10,4.62
39299,0,96,10,10,10,10,10,10,1.02
39300,8,100,10,10,10,10,10,9,0.28
39301,3,100,10,10,9,10,9,9,0.5
39302,0,96,10,10,10,10,10,10,1.02
39303,2,100,10,10,10,10,10,9,0.15
39304,52,92,10,10,9,9,10,9,2.35
39305,1,80,10,10,8,6,10,8,0.04
39306,93,94,9,9,10,10,9,9,2.1
39307,48,99,10,10,10,10,10,10,5.93
39308,141,97,10,10,10,10,10,10,3.59
39309,4,100,10,10,10,10,10,10,4
39310,1,100,10,10,10,10,10,10,0.27
39311,63,99,10,10,10,10,10,10,1.3
39312,0,96,10,10,10,10,10,10,1.02
39313,0,96,10,10,10,10,10,10,1.02
39314,125,94,10,10,10,10,10,9,5.19
39315,45,100,10,10,10,10,10,10,1.82
39316,0,96,10,10,10,10,10,10,1.02
39317,0,96,10,10,10,10,10,10,1.02
39318,25,100,10,10,10,10,10,10,4.52
39319,32,97,10,10,10,10,10,10,1
39320,0,96,10,10,10,10,10,10,1.02
39321,0,96,10,10,10,10,10,10,1.02
39322,0,96,10,10,10,10,10,10,1.02
39323,5,100,10,10,10,10,9,10,0.71
39324,25,88,9,9,10,9,9,9,1.21
39325,1,100,10,10,10,10,10,10,0.07
39326,2,96,10,10,10,10,10,10,0.12
39327,15,95,9,10,10,10,10,10,3.33
39328,18,95,10,10,10,10,10,10,1.28
39329,6,96,10,10,10,10,9,10,3.05
39330,1,96,10,10,10,10,10,10,0.14
39331,27,92,9,10,10,10,9,10,0.54
39332,0,96,10,10,10,10,10,10,1.02
39333,0,96,10,10,10,10,10,10,1.02
39334,64,97,10,10,10,10,9,10,2.93
39335,2,90,10,10,10,10,10,10,0.05
39336,16,99,10,10,10,10,10,10,4.32
39337,5,96,10,10,10,10,10,10,1.39
39338,2,80,8,8,10,8,8,8,1.15
39339,67,94,10,9,10,10,9,9,3.36
39340,17,99,10,10,10,10,10,10,2.62
39341,16,99,10,10,10,10,10,10,5.45
39342,11,96,10,9,10,10,10,10,1.37
39343,19,92,10,10,10,10,9,10,2.84
39344,0,96,10,10,10,10,10,10,1.02
39345,0,96,10,10,10,10,10,10,1.02
39346,11,98,10,10,10,10,10,10,1.1
39347,2,90,9,7,10,9,10,10,0.09
39348,0,96,10,10,10,10,10,10,1.02
39349,1,96,10,10,10,10,10,10,0.11
39350,3,100,10,10,10,10,10,10,0.12
39351,7,100,10,10,9,10,10,10,7
39352,9,95,10,9,10,10,10,9,0.19
39353,22,86,9,9,8,8,9,9,3.61
39354,31,83,9,9,10,9,8,8,2.84
39355,1,89,6,8,10,10,8,10,0.03
39356,0,96,10,10,10,10,10,10,1.02
39357,16,95,9,9,10,10,9,9,0.66
39358,0,96,10,10,10,10,10,10,1.02
39359,82,87,9,8,9,9,9,9,1.55
39360,3,93,9,10,10,10,9,9,0.25
39361,1,100,10,10,10,8,10,10,0.25
39362,0,96,10,10,10,10,10,10,1.02
39363,49,100,10,10,10,10,10,10,3.3
39364,4,93,10,9,10,10,10,10,2.61
39365,9,100,10,10,10,10,10,10,1.39
39366,2,100,10,10,10,9,10,10,0.37
39367,23,97,9,10,10,10,10,9,3.92
39368,5,100,10,10,10,10,10,10,0.63
39369,2,80,10,8,10,10,10,10,0.18
39370,4,95,10,9,10,10,10,8,0.07
39371,8,88,9,9,10,10,9,9,0.19
39372,4,95,10,10,10,10,10,10,0.19
39373,7,96,10,10,10,10,9,10,0.37
39374,0,96,10,10,10,10,10,10,1.02
39375,23,98,10,10,10,10,10,10,3.4
39376,14,97,10,10,10,10,9,9,3.13
39377,6,100,10,10,10,10,10,10,1.58
39378,20,99,10,10,10,10,10,9,5
39379,0,96,10,10,10,10,10,10,1.02
39380,53,98,10,10,10,10,10,10,3.24
39381,18,99,10,10,10,10,10,9,2.31
39382,0,96,10,10,10,10,10,10,1.02
39383,91,83,9,7,9,9,8,8,2.28
39384,42,100,10,10,10,10,10,10,8.18
39385,4,95,10,10,10,10,10,10,1.9
39386,2,100,8,9,10,10,10,9,1.28
39387,1,100,10,10,10,10,10,10,0.15
39388,7,100,10,10,10,10,10,10,1.15
39389,1,96,10,10,10,10,10,10,0.22
39390,0,96,10,10,10,10,10,10,1.02
39391,1,100,10,10,10,10,8,10,0.06
39392,11,98,10,9,10,10,10,10,0.48
39393,13,95,10,9,10,10,9,9,0.62
39394,25,98,10,10,10,10,10,10,9.62
39395,14,99,9,10,10,10,10,10,0.31
39396,19,98,10,10,10,10,10,10,0.74
39397,46,95,10,10,10,10,9,10,11.04
39398,0,96,10,10,10,10,10,10,1.02
39399,17,99,10,10,10,10,9,10,5.48
39400,0,96,10,10,10,10,10,10,1.02
39401,4,95,10,9,10,10,9,10,0.19
39402,13,68,7,6,9,8,8,8,5.82
39403,32,99,10,10,10,10,10,10,2.72
39404,10,100,10,10,10,10,10,10,0.85
39405,117,96,10,10,10,10,9,10,5.15
39406,2,100,10,10,10,10,10,10,0.24
39407,5,92,10,10,10,9,10,10,0.47
39408,87,95,10,10,10,10,10,10,2.2
39409,9,96,9,10,10,10,9,10,0.76
39410,5,100,10,10,9,10,9,9,0.11
39411,57,98,10,10,10,10,10,10,4.44
39412,188,97,10,10,10,10,10,10,8.8
39413,0,96,10,10,10,10,10,10,1.02
39414,1,100,10,8,6,8,10,10,0.94
39415,4,95,10,10,10,10,10,10,0.46
39416,0,96,10,10,10,10,10,10,1.02
39417,97,99,10,10,10,10,10,10,5.04
39418,24,98,10,10,10,10,10,10,3.83
39419,17,73,9,8,9,9,10,8,0.72
39420,3,100,10,9,10,10,10,10,0.14
39421,6,100,10,10,10,10,10,10,0.28
39422,24,99,10,10,10,10,10,10,3.4
39423,46,90,9,9,10,9,9,9,0.65
39424,0,96,10,10,10,10,10,10,1.02
39425,0,96,10,10,10,10,10,10,1.02
39426,13,91,9,10,9,8,10,10,4.43
39427,4,87,10,9,10,9,10,9,1.26
39428,7,97,9,9,9,9,10,9,0.76
39429,0,96,10,10,10,10,10,10,1.02
39430,1,100,10,10,10,10,10,10,1
39431,92,95,10,9,10,10,10,10,9.08
39432,10,96,10,10,10,10,10,10,1.61
39433,80,95,10,9,10,10,9,10,3.09
39434,27,98,10,10,10,10,10,10,1.18
39435,3,100,10,10,10,10,10,10,3
39436,2,80,10,7,10,9,10,8,0.28
39437,0,96,10,10,10,10,10,10,1.02
39438,9,97,9,9,10,10,10,9,0.4
39439,0,96,10,10,10,10,10,10,1.02
39440,5,92,10,8,8,10,9,9,0.5
39441,31,100,10,10,10,10,10,10,1.86
39442,5,100,10,10,10,10,10,10,2.73
39443,53,100,10,10,10,10,9,10,4.76
39444,39,93,9,10,10,10,10,9,3.1
39445,10,89,8,8,9,9,8,9,0.67
39446,3,100,10,9,10,10,9,10,0.32
39447,1,80,8,10,10,10,10,10,0.29
39448,1,100,10,10,10,10,10,10,1
39449,183,98,10,10,10,10,9,10,6.24
39450,15,91,9,9,10,10,9,9,0.78
39451,0,96,10,10,10,10,10,10,1.02
39452,79,99,10,10,10,10,10,10,4.16
39453,18,98,10,9,10,10,10,10,2.16
39454,4,100,10,9,10,10,10,10,0.19
39455,21,100,10,10,10,10,10,10,1.58
39456,6,92,10,8,10,10,10,10,0.15
39457,78,96,10,10,10,10,10,10,1.03
39458,3,100,10,10,10,10,10,10,0.27
39459,0,96,10,10,10,10,10,10,1.02
39460,0,96,10,10,10,10,10,10,1.02
39461,11,96,10,10,10,10,10,10,0.79
39462,5,100,10,10,10,10,10,10,0.15
39463,90,96,10,10,10,10,9,10,2.8
39464,5,100,10,10,10,10,10,10,0.31
39465,0,96,10,10,10,10,10,10,1.02
39466,10,84,8,8,8,9,9,8,0.24
39467,11,100,10,10,10,10,10,10,1.08
39468,8,88,9,8,10,10,10,9,3.04
39469,4,100,10,10,10,10,9,10,1.29
39470,41,99,10,10,10,10,10,10,2.57
39471,64,99,10,10,10,10,10,10,3.17
39472,261,97,10,10,10,10,10,9,4.12
39473,161,98,10,10,10,10,10,10,5.53
39474,44,98,10,10,10,10,10,10,6
39475,208,87,9,9,9,9,9,9,4.81
39476,0,96,10,10,10,10,10,10,1.02
39477,2,90,10,9,10,10,9,9,0.1
39478,26,97,10,10,10,10,9,9,0.44
39479,107,86,9,9,10,9,9,9,3.24
39480,8,100,10,9,10,10,10,9,1.11
39481,90,97,10,10,10,10,9,10,2.69
39482,6,100,10,10,10,10,10,10,0.18
39483,0,96,10,10,10,10,10,10,1.02
39484,0,96,10,10,10,10,10,10,1.02
39485,291,92,10,9,10,9,9,9,6.57
39486,55,93,9,9,10,10,8,9,1.78
39487,90,94,10,9,10,10,9,10,4.31
39488,163,90,9,10,10,10,8,9,2.82
39489,32,98,10,10,10,10,9,10,1.3
39490,69,96,10,10,10,9,10,10,4.12
39491,1,60,8,10,8,6,6,6,1
39492,20,90,9,8,10,10,8,9,2.14
39493,1,100,10,10,10,10,10,10,1
39494,1,96,10,10,10,10,10,10,0.06
39495,11,93,9,10,10,10,10,9,3.2
39496,25,100,10,10,10,10,10,10,4.31
39497,34,99,10,10,10,10,10,10,1.76
39498,3,100,10,10,9,10,10,10,0.92
39499,1,96,10,10,10,10,10,10,0.26
39500,31,99,10,10,10,10,10,10,2.09
39501,43,96,10,9,10,10,10,10,3.78
39502,140,98,10,10,10,10,9,10,5.19
39503,22,91,9,9,10,9,9,9,5.2
39504,2,100,10,10,10,10,10,10,0.17
39505,32,91,9,9,9,10,9,9,2.31
39506,1,100,10,10,10,10,10,10,0.25
39507,0,96,10,10,10,10,10,10,1.02
39508,1,100,10,10,10,10,10,10,0.25
39509,25,93,10,9,10,10,10,9,1.97
39510,11,91,10,9,10,10,10,10,1.11
39511,9,96,10,9,10,10,10,10,1.99
39512,2,100,8,6,10,10,10,10,0.06
39513,114,93,9,10,10,10,9,9,3.43
39514,8,100,10,10,10,10,10,10,0.24
39515,21,96,10,10,10,10,10,10,10.16
39516,64,98,10,10,10,10,10,10,5.05
39517,1,100,10,10,10,10,10,10,0.12
39518,2,100,10,10,10,10,10,9,0.55
39519,18,94,10,10,10,10,10,9,1.02
39520,4,73,5,7,7,9,10,9,0.15
39521,5,68,4,6,6,8,8,6,2.24
39522,3,67,8,7,9,9,8,8,1.5
39523,5,96,10,10,10,10,10,9,0.48
39524,2,90,9,10,8,10,10,10,0.1
39525,56,99,10,10,10,10,10,10,2.07
39526,64,92,9,9,10,10,9,9,1.19
39527,140,97,10,10,10,10,10,10,2.45
39528,27,95,10,10,9,9,10,9,1.45
39529,4,100,10,10,10,10,10,10,0.28
39530,0,96,10,10,10,10,10,10,1.02
39531,0,96,10,10,10,10,10,10,1.02
39532,0,96,10,10,10,10,10,10,1.02
39533,34,98,10,10,10,10,10,10,2.28
39534,3,93,10,9,10,10,9,9,0.57
39535,12,98,10,10,10,10,10,10,1.01
39536,15,96,9,9,9,9,10,10,0.26
39537,43,98,10,10,10,10,10,10,3.06
39538,7,100,10,10,10,10,10,10,0.22
39539,0,96,10,10,10,10,10,10,1.02
39540,6,100,10,10,10,10,10,10,1.38
39541,5,96,10,9,10,10,10,10,0.7
39542,10,100,10,10,10,10,10,10,0.17
39543,1,100,10,10,10,10,10,10,1
39544,0,96,10,10,10,10,10,10,1.02
39545,1,100,10,8,10,10,10,10,0.16
39546,24,99,10,10,10,10,10,10,0.88
39547,18,95,9,9,10,10,10,10,1.53
39548,18,98,10,10,10,10,10,10,0.36
39549,34,97,10,10,10,10,10,10,2.63
39550,44,94,10,10,10,10,10,9,4.34
39551,0,96,10,10,10,10,10,10,1.02
39552,0,96,10,10,10,10,10,10,1.02
39553,3,100,10,9,10,10,10,9,0.18
39554,29,97,10,10,10,10,10,10,2.82
39555,101,93,10,9,10,10,10,9,4.14
39556,45,96,10,10,10,10,9,9,1.35
39557,23,98,10,10,10,10,10,10,6.11
39558,27,99,10,10,10,10,10,10,3.55
39559,6,100,10,10,10,10,10,10,2.54
39560,38,100,10,10,10,10,10,10,0.8
39561,24,96,10,10,10,10,10,10,1.43
39562,115,96,10,10,10,10,9,10,3.91
39563,8,100,10,10,10,10,10,10,1.41
39564,7,94,9,9,9,9,9,9,2.36
39565,1,96,10,10,10,10,10,10,1
39566,8,98,10,10,10,10,10,10,1.49
39567,10,98,10,10,10,10,9,9,3.95
39568,0,96,10,10,10,10,10,10,1.02
39569,0,96,10,10,10,10,10,10,1.02
39570,0,96,10,10,10,10,10,10,1.02
39571,35,93,10,9,10,10,9,9,1.56
39572,10,93,9,9,10,10,10,9,1.61
39573,2,80,9,8,10,10,10,8,0.1
39574,2,100,10,10,6,10,10,10,0.42
39575,0,96,10,10,10,10,10,10,1.02
39576,1,100,8,8,10,10,10,10,0.06
39577,5,92,9,9,9,9,10,9,0.97
39578,0,96,10,10,10,10,10,10,1.02
39579,6,96,10,10,10,10,10,10,1.34
39580,65,93,9,9,9,10,10,9,3.77
39581,1,100,10,10,10,10,10,10,0.04
39582,38,96,10,10,10,10,10,9,4.49
39583,0,96,10,10,10,10,10,10,1.02
39584,23,93,10,9,10,10,10,9,1.25
39585,3,93,9,9,10,10,9,9,0.17
39586,8,90,9,10,9,9,9,9,0.28
39587,4,95,10,10,10,10,10,10,0.35
39588,5,96,10,10,10,10,10,10,1.02
39589,9,65,8,6,8,7,8,8,6.59
39590,21,94,9,10,10,10,9,10,4.6
39591,0,96,10,10,10,10,10,10,1.02
39592,6,100,10,10,10,10,9,10,0.67
39593,69,94,9,9,10,10,8,9,5.18
39594,1,100,10,10,10,8,8,10,0.11
39595,49,95,10,9,10,10,10,9,1.57
39596,6,100,10,10,10,10,10,10,0.13
39597,0,96,10,10,10,10,10,10,1.02
39598,138,84,8,8,9,9,9,8,1.99
39599,0,96,10,10,10,10,10,10,1.02
39600,0,96,10,10,10,10,10,10,1.02
39601,0,96,10,10,10,10,10,10,1.02
39602,18,97,10,10,10,10,9,10,1.29
39603,4,75,9,6,9,10,9,9,0.13
39604,14,90,9,8,10,10,9,9,1.13
39605,6,100,10,10,10,10,10,10,0.76
39606,2,80,8,8,8,9,5,7,0.09
39607,13,95,10,10,10,10,9,10,0.99
39608,1,100,10,10,10,10,10,10,0.05
39609,0,96,10,10,10,10,10,10,1.02
39610,0,96,10,10,10,10,10,10,1.02
39611,52,98,10,10,10,10,10,10,2.57
39612,1,100,10,10,10,10,10,10,1
39613,18,94,10,10,10,10,10,10,2.52
39614,6,83,9,9,9,9,9,9,5.62
39615,17,96,9,10,10,10,10,10,0.47
39616,17,92,9,9,10,10,10,9,1.03
39617,1,100,10,10,10,10,10,10,0.05
39618,7,96,10,10,10,10,9,10,0.43
39619,2,90,10,9,10,10,9,10,0.47
39620,1,100,10,10,10,10,10,10,0.26
39621,1,100,10,10,10,10,10,10,1
39622,268,99,10,10,10,10,10,10,5.23
39623,7,86,8,8,9,10,9,9,0.73
39624,35,95,9,9,10,10,10,10,2.37
39625,4,95,10,9,10,10,10,10,0.41
39626,1,100,10,10,10,10,10,10,1
39627,13,100,10,10,10,10,10,10,5.91
39628,34,97,10,9,10,10,10,10,0.63
39629,7,87,8,8,9,9,9,9,0.57
39630,248,96,10,10,10,10,9,9,3.75
39631,141,96,10,10,10,10,10,9,4.1
39632,22,94,10,10,10,10,10,10,0.77
39633,23,95,10,10,10,10,10,9,0.47
39634,1,80,10,8,10,10,10,10,0.24
39635,2,100,9,10,10,10,10,9,0.2
39636,0,96,10,10,10,10,10,10,1.02
39637,7,100,10,10,9,9,9,9,0.21
39638,12,87,9,9,9,9,10,9,0.51
39639,13,95,9,9,10,10,10,9,2.02
39640,70,96,10,9,10,10,10,10,2.96
39641,3,100,10,10,10,9,10,9,3
39642,20,95,10,9,10,10,10,10,0.97
39643,278,85,9,8,9,9,9,9,5.47
39644,1,100,10,8,10,10,10,8,0.07
39645,13,92,9,9,9,9,10,10,5.65
39646,18,90,9,9,10,10,9,9,0.43
39647,91,99,10,10,10,10,10,10,2.01
39648,0,96,10,10,10,10,10,10,1.02
39649,10,98,10,10,10,10,10,10,0.87
39650,1,100,10,10,10,10,10,10,0.07
39651,0,96,10,10,10,10,10,10,1.02
39652,20,98,10,10,10,10,10,10,0.67
39653,0,96,10,10,10,10,10,10,1.02
39654,35,98,10,10,10,10,10,10,2.52
39655,3,93,9,9,10,10,10,10,0.33
39656,5,92,10,10,10,10,10,10,0.2
39657,17,98,10,10,10,10,10,9,0.76
39658,12,78,8,8,8,9,7,8,0.44
39659,5,100,10,10,10,10,10,10,0.43
39660,28,96,10,10,10,10,10,9,1.94
39661,13,92,9,10,10,9,10,9,1.1
39662,11,82,8,10,9,10,10,8,0.84
39663,5,90,10,9,10,10,9,10,0.72
39664,2,60,8,8,10,10,8,6,0.19
39665,20,91,10,10,10,10,10,10,3.41
39666,197,88,9,9,10,9,9,9,6.89
39667,2,100,10,10,10,10,10,10,1.46
39668,9,98,9,10,9,9,9,10,0.98
39669,8,100,10,10,10,10,9,10,0.82
39670,18,100,10,10,10,10,10,10,1.33
39671,14,93,10,9,10,10,10,9,2.11
39672,0,96,10,10,10,10,10,10,1.02
39673,1,80,8,6,8,8,6,8,0.12
39674,10,92,9,9,10,10,9,9,1.8
39675,0,96,10,10,10,10,10,10,1.02
39676,0,96,10,10,10,10,10,10,1.02
39677,0,96,10,10,10,10,10,10,1.02
39678,59,99,10,10,10,10,10,10,2.4
39679,0,96,10,10,10,10,10,10,1.02
39680,26,100,10,10,10,10,10,10,0.92
39681,165,97,10,10,10,10,9,10,5.97
39682,18,98,10,9,10,10,10,10,0.75
39683,12,93,10,9,10,9,9,9,0.28
39684,23,95,9,9,10,9,9,9,2.89
39685,0,96,10,10,10,10,10,10,1.02
39686,63,99,10,10,10,10,9,10,0.89
39687,65,94,9,9,10,10,10,9,2.24
39688,4,73,9,9,9,9,8,8,0.17
39689,14,99,10,10,10,10,10,10,1.1
39690,4,100,10,10,10,10,9,10,0.21
39691,88,98,10,10,10,10,10,10,6.39
39692,7,100,10,10,10,10,10,10,0.9
39693,37,89,10,9,10,9,9,9,1.73
39694,0,96,10,10,10,10,10,10,1.02
39695,0,96,10,10,10,10,10,10,1.02
39696,1,96,10,10,10,10,10,10,0.05
39697,125,97,10,10,10,10,10,10,3.24
39698,11,100,10,10,10,10,10,10,1.75
39699,4,100,10,10,10,10,10,10,0.55
39700,0,96,10,10,10,10,10,10,1.02
39701,11,96,10,9,10,10,10,10,0.5
39702,3,100,10,10,10,10,10,10,0.16
39703,97,99,10,10,10,10,10,10,1.66
