Tweet_Id,Text,cre_tms,location,retweet_cnt,fav_cnt,user_name,tag1,tag2,tag3,tag4,tag5,tag6,tag7,tag8,tag9,tag10,tag11,urls
9.80894E+17,The best way to enjoy our great weather is to do it outside with a refreshing pool swimming! In our property you ha… https://t.co/UpfVbfEqfn,02-04-2018 19:45,"Orlando, FL",0,0,management407,,,,,,,,,,,,https://twitter.com/i/web/status/980894055763726336
9.80892E+17,"RT @365places2Visit: Awesome Places To Stay  📍New York, NY
We're obsessed with .@Airbnb Who doesn't love privacy, full kitchens &amp; washers &amp;…",02-04-2018 19:38,Tampa Bay,20,0,Moxie_Sunshine,,,,,,,,,,,,
9.80892E+17,"I am remarkably tickled when we have AirBNB guests come back and stay with us.
Feels like visits from family.
#AirBNB
#PurpleDoorHouse",02-04-2018 19:37,"Utah County, Utah",0,0,EditorJenLM,AirBNB, PurpleDoorHouse,,,,,,,,,,
9.8089E+17,"RT @mtnbvan: Do they have a biz licence? 🤔 Good thing Vision CoV loosened residential zoning laws &amp; Krishna will send a ""stern letter"" http…",02-04-2018 19:29,"Vancouver, B.C.",2,0,anne_roberts_bc,,,,,,,,,,,,
9.80889E+17,Tokyo Disney bound! Many Tokyo sites to see. Got to love #airbnb . #Tokyo #Disneyland #worldtravelor #TravelTuesday #Traveller,02-04-2018 19:24,"okinawa, japan",0,1,SHphotos_inJP,airbnb, Tokyo, Disneyland, worldtravelor, TravelTuesday, Traveller,,,,,,
9.80889E+17,"Not only can you rent @info210Laurel for overnight stays, but you can also rent it for a couple of hours at a time… https://t.co/ivAQ2iIcFh",02-04-2018 19:24,"Stillwater, MN",0,0,info210Laurel,,,,,,,,,,,,https://twitter.com/i/web/status/980888607727775746
9.80888E+17,RT @SpotHostUK: #Airbnb Plus' Risky Bet to Push #Homesharing to a New Level – @skift https://t.co/yzoDqvhQG4 #business #travel #tourism,02-04-2018 19:23,"London, England",2,0,GerwinOudhof,Airbnb, Homesharing, business, travel, tourism,,,,,,,http://bit.ly/2ImfI2V
9.80886E+17,RT @Seraphimslair: This #CrownDevon #BEAUTY just #SOLD to #ITALY! More at #Seraphimslair's #PotteryBarn! #ShopSmall #SmallBiz #GiftIdeas #V…,02-04-2018 19:14,"West Midlands, England",15,0,RetVintage,CrownDevon, BEAUTY, SOLD, ITALY, Seraphimslair, PotteryBarn, ShopSmall, SmallBiz, GiftIdeas,,,
9.80886E+17,"RT @365places2Visit: Awesome Places To Stay  📍New York, NY
We're obsessed with .@Airbnb Who doesn't love privacy, full kitchens &amp; washers &amp;…",02-04-2018 19:12,"San Antonio, TX",20,0,WhisperAmber,,,,,,,,,,,,
9.80885E+17,RT @Seraphimslair: #HAPPYEASTERSUNDAY &amp; #HELLOAPRIL!!! Check out #Seraphimslair for #Spring #GiftIdeas #ShopSmall #SmallBiz #USA #UK #Londo…,02-04-2018 19:09,"Bitchintown, USA",30,0,RetroCEO,HAPPYEASTERSUNDAY, HELLOAPRIL, Seraphimslair, Spring, GiftIdeas, ShopSmall, SmallBiz, USA, UK,,,
9.80885E+17,"RT @VacationSJI: Bring friends, family, and the dog, as you are going to have a fantastic #vacation in this #sanjuanislands waterfront home…",02-04-2018 19:08,WorldWide,1,0,FINDRENTALS,vacation, sanjuanislands,,,,,,,,,,
9.80885E+17,"RT @365places2Visit: Awesome Places To Stay  📍New York, NY
We're obsessed with .@Airbnb Who doesn't love privacy, full kitchens &amp; washers &amp;…",02-04-2018 19:08,"New Brunswick, Canada",20,0,OlderMommyStill,,,,,,,,,,,,
9.80884E+17,Don't 💤 on the Grove Haus when searching for an @Airbnb in Indianapolis! We truly have one of the most unique spots… https://t.co/MChWnq0jCg,02-04-2018 19:03,"1001 Hosbrook St, Indianapolis",0,0,grovehausFS,,,,,,,,,,,,https://twitter.com/i/web/status/980883517650415616
9.80883E+17,"Another US internet giant (replace with: Facebook, Google, Amazon) making its contribution to Australia. #airbnb https://t.co/WzQrJNU29h",02-04-2018 19:03,"Sydney, Australia ",0,0,robbogibson,airbnb,,,,,,,,,,,https://twitter.com/smh/status/980761842283839488
9.80883E+17,🗓Why should you block your calendar for 90 days🗓 https://t.co/rwN5Aryah2 #Vayoo #Airbnb #Calendar,02-04-2018 19:01,Worldwide,0,0,InfoVayoo,Vayoo, Airbnb, Calendar,,,,,,,,,http://mtr.cool/zswomvk
9.80883E+17,"Sign up for @airbnb with my link for $40 off your first trip. https://t.co/3sNBWPYQHe 
#airbnb #airbnbcode https://t.co/Sa7uERmTAj",02-04-2018 19:01,"Honolulu, Hawaii",0,0,monehhh,airbnb, airbnbcode,,,,,,,,,,http://abnb.me/e/FbOXunIVZB
9.80883E+17,"Guest house of Japan Mid-Century Modern. 
https://t.co/1fBJg2MnPO
#japan #travel #backpacker #condominium #kanagawa #airbnb",02-04-2018 19:00,,0,0,ilspetty,japan, travel, backpacker, condominium, kanagawa, airbnb,,,,,,http://www.airbnb.jp/rooms/4678643
9.80883E+17,RT @Seraphimslair: #HAPPYEASTERSUNDAY &amp; #HELLOAPRIL!!! Check out #Seraphimslair for #Spring #GiftIdeas #ShopSmall #SmallBiz #USA #UK #Londo…,02-04-2018 19:00,"Ontario, Canada",30,0,christinebygrav,HAPPYEASTERSUNDAY, HELLOAPRIL, Seraphimslair, Spring, GiftIdeas, ShopSmall, SmallBiz, USA, UK,,,
9.80882E+17,RT @Seraphimslair: #HAPPYEASTERSUNDAY &amp; #HELLOAPRIL!!! Check out #Seraphimslair for #Spring #GiftIdeas #ShopSmall #SmallBiz #USA #UK #Londo…,02-04-2018 18:59,"North East, England",30,0,Seraphimslair,HAPPYEASTERSUNDAY, HELLOAPRIL, Seraphimslair, Spring, GiftIdeas, ShopSmall, SmallBiz, USA, UK,,,
9.8088E+17,"RT @king4man1: Check out my  on Airbnb: New Listing  · Spacious Sea Point #Apartment, sleeps6 #capetownaccommodation #beach close by. #airb…",02-04-2018 18:51,Cape Town,1,0,mjaspinall,Apartment, capetownaccommodation, beach,,,,,,,,,
9.80878E+17,#HELLOAPRIL🌸Check out #Seraphimslair for #Spring #GiftIdeas #ShopSmall #SmallBiz #USA #UK #London #NewEngland… https://t.co/iE9Pu2vDqI,02-04-2018 18:43,"North East, England",4,2,Seraphimslair,HELLOAPRIL, Seraphimslair, Spring, GiftIdeas, ShopSmall, SmallBiz, USA, UK, London, NewEngland,,https://twitter.com/i/web/status/980878455616262145
9.80878E+17,"RT @365places2Visit: Awesome Places To Stay  📍New York, NY
We're obsessed with .@Airbnb Who doesn't love privacy, full kitchens &amp; washers &amp;…",02-04-2018 18:43,Spain,20,0,LucindaEClarke,,,,,,,,,,,,
9.80878E+17,$500/night for the this View 2 2🛏 room 2🛁 Luxury Condo 305.587.1395 #AirBNB #RollingLoud2018 @… https://t.co/eylfcuZEf6,02-04-2018 18:43,Miami | Miami Beach | Brickell,0,0,guerbymertil,AirBNB, RollingLoud2018,,,,,,,,,,https://www.instagram.com/p/BhFBqHfj7oz/
9.80877E+17,"VIP Pick Up Service in Puerto Vallarta 
Cell: +52 1 (322) 193 7821
USA/CAN: (206) 414 5139
info@vallartastays.com… https://t.co/uhLiSI9iHU",02-04-2018 18:37,"Puerto Vallarta, Jalisco",0,0,VallartaStays,,,,,,,,,,,,https://twitter.com/i/web/status/980876963261763587
9.80875E+17,#vacationRentals #villa for your #holidays. #bestplacestogo #summer2018   #airbnbexperiences #AirbnbLove #airbnb… https://t.co/Z18SN8C8pa,02-04-2018 18:30,Ελλάς,0,1,IkarianB,vacationRentals, villa, holidays, bestplacestogo, summer2018, airbnbexperiences, AirbnbLove, airbnb,,,,https://twitter.com/i/web/status/980875140006375425
9.80874E+17,"Experiencing the world never came easier to #airbnb employees at their #SanFrancisco headquarters.

Read and see mo… https://t.co/UwCtkvOUcJ",02-04-2018 18:25,"London, England",0,0,Essential__Home,airbnb, SanFrancisco,,,,,,,,,,https://twitter.com/i/web/status/980873752534831106
9.80872E+17,"RT @JDogterom: 4 days trying to get my Toronto property which is fraudulently listed on @airbnb taken off - told me it was, but still there…",02-04-2018 18:19,"Toronto, Ontario",8,0,Emilio_Largo_,,,,,,,,,,,,
9.80872E+17,RT @cottage_green: Margaritaville Lazy Susan Beach Decor-Nautical Theme-Table Centerpiece https://t.co/A4jhFo14tl via @Etsy Phenomenal Cent…,02-04-2018 18:17,United States,14,0,LampworkBench,,,,,,,,,,,,https://etsy.me/2JaNWI0
9.80871E+17,"Awesome Places To Stay  📍New York, NY
We're obsessed with .@Airbnb Who doesn't love privacy, full kitchens &amp; washer… https://t.co/2i2u4Rtlq8",02-04-2018 18:15,"California, USA",20,4,365places2Visit,,,,,,,,,,,,https://twitter.com/i/web/status/980871255825027072
9.80871E+17,RT @Seraphimslair: This #CrownDevon #BEAUTY just #SOLD to #ITALY! More at #Seraphimslair's #PotteryBarn! #ShopSmall #SmallBiz #GiftIdeas #V…,02-04-2018 18:13,,15,0,247LovingLife,CrownDevon, BEAUTY, SOLD, ITALY, Seraphimslair, PotteryBarn, ShopSmall, SmallBiz, GiftIdeas,,,
9.8087E+17,Ryders Systems is entering the #sharingeconomy similarly to #Airbnb or #Uber but with their fleet of trucks and tra… https://t.co/M6nljGiwJg,02-04-2018 18:10,Canada,0,0,NCFACanada,sharingeconomy, Airbnb, Uber,,,,,,,,,https://twitter.com/i/web/status/980870017758781442
9.8087E+17,RT @Frommers: Would you take #travel advice from #Airbnb? The company's ever-expanding footprint: https://t.co/TJPkS9lqRA https://t.co/FI9G…,02-04-2018 18:10,"Chicago, IL",4,0,kidsareatrip,travel, Airbnb,,,,,,,,,,http://bit.ly/2I74FM2
9.80869E+17,RT @Frommers: Would you take #travel advice from #Airbnb? The company's ever-expanding footprint: https://t.co/TJPkS9lqRA https://t.co/FI9G…,02-04-2018 18:07,Southern California,4,0,JeanaTravels,travel, Airbnb,,,,,,,,,,http://bit.ly/2I74FM2
9.80869E+17,RT @Frommers: Would you take #travel advice from #Airbnb? The company's ever-expanding footprint: https://t.co/TJPkS9lqRA https://t.co/FI9G…,02-04-2018 18:06,"Moscow, Russia",4,0,Ivan_Warman,travel, Airbnb,,,,,,,,,,http://bit.ly/2I74FM2
9.80869E+17,RT @Frommers: Would you take #travel advice from #Airbnb? The company's ever-expanding footprint: https://t.co/TJPkS9lqRA https://t.co/FI9G…,02-04-2018 18:05,"Redondo Beach, CA",4,0,SurfnSunshine,travel, Airbnb,,,,,,,,,,http://bit.ly/2I74FM2
9.80869E+17,Would you take #travel advice from #Airbnb? The company's ever-expanding footprint: https://t.co/TJPkS9lqRA https://t.co/FI9G32Wpl8,02-04-2018 18:05,Everywhere,4,2,Frommers,travel, Airbnb,,,,,,,,,,http://bit.ly/2I74FM2
9.80865E+17,"RT @LithuaniaStrong: 5 European Cities Where Hotels are Cheaper than AirBNB
#Lithuania #AirBNB #Tallinn #Estonia #Vilnius #Kiev #Ukraine #R…",02-04-2018 17:50,"Highlands Ranch, CO",1,0,MJAnton,Lithuania, AirBNB, Tallinn, Estonia, Vilnius, Kiev, Ukraine,,,,,
9.80865E+17,RT @minitravellers: How to Choose the Best Airbnb https://t.co/hf1KUfwSdH #FamilyTravel #Airbnb https://t.co/C6vYtrbYMc,02-04-2018 17:49,"Chicago, IL",3,0,kidsareatrip,FamilyTravel, Airbnb,,,,,,,,,,https://goo.gl/uJLS4y
9.80865E+17,"5 European Cities Where Hotels are Cheaper than AirBNB
#Lithuania #AirBNB #Tallinn #Estonia #Vilnius #Kiev #Ukraine… https://t.co/mHuSKDjifa",02-04-2018 17:49,"Highlands Ranch, CO",1,1,LithuaniaStrong,Lithuania, AirBNB, Tallinn, Estonia, Vilnius, Kiev, Ukraine,,,,,https://twitter.com/i/web/status/980864858676658176
9.80863E+17,#travelwithkids passport_kids: RT minitravellers: How to Choose the Best Airbnb https://t.co/cGBXxAeAXc… https://t.co/gBV3FeGPza,02-04-2018 17:43,Madrid,0,0,Chris_and_Rico,travelwithkids,,,,,,,,,,,https://goo.gl/uJLS4y
9.80863E+17,RT @minitravellers: How to Choose the Best Airbnb https://t.co/hf1KUfwSdH #FamilyTravel #Airbnb https://t.co/C6vYtrbYMc,02-04-2018 17:42,"Brighton, England",3,0,onetinyleap,FamilyTravel, Airbnb,,,,,,,,,,https://goo.gl/uJLS4y
9.80863E+17,RT @minitravellers: How to Choose the Best Airbnb https://t.co/hf1KUfwSdH #FamilyTravel #Airbnb https://t.co/C6vYtrbYMc,02-04-2018 17:41,Canada,3,0,passport_kids,FamilyTravel, Airbnb,,,,,,,,,,https://goo.gl/uJLS4y
9.80862E+17,How to Choose the Best Airbnb https://t.co/hf1KUfwSdH #FamilyTravel #Airbnb https://t.co/C6vYtrbYMc,02-04-2018 17:37,Wirral,3,0,minitravellers,FamilyTravel, Airbnb,,,,,,,,,,https://goo.gl/uJLS4y
9.80862E+17,Letter to the editor: South Portland city councilors need to scrap restrictions https://t.co/QYf6jWATZk #AirBnB https://t.co/GeNp22yuAs,02-04-2018 17:37,Du,0,0,LinenLogistics,AirBnB,,,,,,,,,,,https://www.google.com/url?rct=j&sa=t&url=https://www.pressherald.com/2018/04/02/south-portland-city-councilors-need-to-scrap-restrictions/&ct=ga&cd=CAIyGWRmNDllYjFkMzM5OTkyNjU6aWU6ZW46SUU&usg=AFQjCNFdnI739bSZHI8cjiGC4UUdIRkcQQ
9.80862E+17,"Bring friends, family, and the dog, as you are going to have a fantastic #vacation in this #sanjuanislands waterfro… https://t.co/VQE1nRFCT9",02-04-2018 17:36,"Friday Harbor, WA",1,1,VacationSJI,vacation, sanjuanislands,,,,,,,,,,https://twitter.com/i/web/status/980861596288286721
9.80861E+17,"RT @Josie_Osborne: Good overview of the interplay between long term rental pricing, availability and regulation of short term rental: Citie…",02-04-2018 17:33,"Victoria, BC",1,0,CairineGreen,,,,,,,,,,,,
9.8086E+17,#EX is the critical strategy that #Airbnb  relies on to build its brand and pursue its purpose. more here:… https://t.co/9GMqqHS31V,02-04-2018 17:30,,0,1,deniseleeyohn,EX, Airbnb,,,,,,,,,,https://twitter.com/i/web/status/980860054042591232
9.80857E+17,RT @cottage_green: Margaritaville Lazy Susan Beach Decor-Nautical Theme-Table Centerpiece https://t.co/A4jhFo14tl via @Etsy Phenomenal Cent…,02-04-2018 17:17,"Michigan, USA",14,0,Galva_Craft,,,,,,,,,,,,https://etsy.me/2JaNWI0
9.80857E+17,"Interior Dreams 💐⠀
⠀
📷 @ceciliaproskauer ⠀
___⠀
⠀
#webunkyou • #Tijuana • #airbnb • #QueSeaUnGranDia ⠀
⠀… https://t.co/yodaRBRuox",02-04-2018 17:16,California + Baja California,0,0,webunkyou,webunkyou, Tijuana, airbnb, QueSeaUnGranDia,,,,,,,,https://twitter.com/i/web/status/980856625316683776
9.80857E+17,@VishakhaJ18 @TeJay29 Oh ok . There is always google or #Airbnb . Don’t ask random people . Nt sage as you think,02-04-2018 17:16,"BANGALORE, INDIA",0,1,SunithaNahar,Airbnb,,,,,,,,,,,
9.80856E+17,"The Airbnb Effect: Cheaper Rooms 4 Travelers,Less Revenue 4 #Hotels.#Hospitality,#PG,#AirBnb,#SharedAccomodation.… https://t.co/XM69YJXOVi",02-04-2018 17:15,"Hyderabad, India",0,1,Shyam17,Hotels, Hospitality, PG, AirBnb, SharedAccomodation,,,,,,,https://twitter.com/i/web/status/980856227604213761
9.80856E+17,RT @cottage_green: #MondayMotivation #Navy Blue is stunning for your #coastal home! Check it out #Airbnb #Oasis https://t.co/T0QOb3IT0V,02-04-2018 17:14,"South Carolina, USA",1,0,cottage_green,MondayMotivation, Navy, coastal, Airbnb, Oasis,,,,,,,https://twitter.com/cottage_green/status/977884567519612928
9.80856E+17,"RT @RiceNews: Like an #AirBnb for birds, Sacramento's rice fields provide a seasonal home for varieties from across the globe. https://t.co…",02-04-2018 17:13,"Fair Oaks, CA",3,0,PatriciaRaye,AirBnb,,,,,,,,,,,
9.80854E+17,$20 million condo at #Decottis place on water for sale..  Brags of no empty home tax and #airbnb rights.. The map i… https://t.co/b5ciJlKanh,02-04-2018 17:07,North Vancouver,1,0,RonPolly,Decottis, airbnb,,,,,,,,,,https://twitter.com/i/web/status/980854244730286080
9.80854E+17,RT @IkarianB: #vacationRentals #villa for your #holidays. #bestplacestogo #summer2018   #airbnbexperiences #AirbnbLove #airbnb #ttot #tbex…,02-04-2018 17:07,Athens / Greece,1,0,AngelSefer,vacationRentals, villa, holidays, bestplacestogo, summer2018, airbnbexperiences, AirbnbLove, airbnb, ttot, tbex,,
9.80854E+17,"Good overview of the interplay between long term rental pricing, availability and regulation of short term rental:… https://t.co/8vEJ44irIS",02-04-2018 17:07,"Tofino, BC",1,5,Josie_Osborne,,,,,,,,,,,,https://twitter.com/i/web/status/980854198932664320
9.80853E+17,"Short Term Rental Safety: The NCAA Women's Final Four kicked off in Columbus this weekend, Air BNB host, Weston Wol… https://t.co/HMQ1eYUQx3",02-04-2018 17:04,"Columbus, OH",0,0,InsureWithWolfe,,,,,,,,,,,,https://twitter.com/i/web/status/980853432151101440
9.80853E+17,"For those who missed out on an invite to Windsor Castle for the #royal #wedding, a stay in one of the top wish list… https://t.co/4WLqnS1XZ8",02-04-2018 17:00,"Brighton, England",0,0,airhostforyou,royal, wedding,,,,,,,,,,https://twitter.com/i/web/status/980852602136158213
9.80852E+17,The life of a Fargo Airbnb... - KFGO https://t.co/g4ysPZb8Sp #民泊 #民泊情報 #airbnb,02-04-2018 17:00,東京都,0,0,stayllect,民泊, 民泊情報, airbnb,,,,,,,,,http://kfgo.com/podcasts/it-takes-2/939/the-life-of-a-fargo-airbnb/
9.80851E+17,"Check out my  on Airbnb: New Listing  · Spacious Sea Point #Apartment, sleeps6 #capetownaccommodation #beach close… https://t.co/zZcA4EiWSv",02-04-2018 16:55,,1,1,king4man1,Apartment, capetownaccommodation, beach,,,,,,,,,https://twitter.com/i/web/status/980851146565869568
9.80851E+17,Business Insider | The world's tiniest house is now available on... #Airbnb https://t.co/NvVuhh1god https://t.co/WuT40iEUol,02-04-2018 16:54,,0,0,mostwatchedvids,Airbnb,,,,,,,,,,,http://mostwatched.trendolizer.com/2018/04/business-insider-the-worlds-tiniest-house-is-now-available-on.html
9.80851E+17,"Use https://t.co/RYdleZWOy1 and they'll reward both of us with a US$20 gift! If we're not using #Airbnb, we use Boo… https://t.co/Tu9vQb4Q06",02-04-2018 16:54,,0,0,sweetnews15,Airbnb,,,,,,,,,,,http://Booking.com
9.80848E+17,RT @cottage_green: https://t.co/6e7P4usC82 #PureMichigan #Grandbeach #WalledLake #WolfLake #Airbnb #Resorts #Lakelife #Treetops CUSTOM SIGN…,02-04-2018 16:44,"South Carolina, USA",5,0,cottage_green,PureMichigan, Grandbeach, WalledLake, WolfLake, Airbnb, Resorts, Lakelife, Treetops,,,,https://www.etsy.com/shop/greencottagedesign
9.80848E+17,RT @cottage_green: THE LITTLE ETSY SHOP THAT COULD https://t.co/6e7P4usC82 #Design #custom #signage #Bezos #Buffett #Elon #Gates #Beach #Ai…,02-04-2018 16:44,"South Carolina, USA",9,0,cottage_green,Design, custom, signage, Bezos, Buffett, Elon, Gates, Beach,,,,https://www.etsy.com/shop/greencottagedesign
9.80848E+17,#MondayMotivation #Navy Blue is stunning for your #coastal home! Check it out #Airbnb #Oasis https://t.co/T0QOb3IT0V,02-04-2018 16:44,"South Carolina, USA",1,0,cottage_green,MondayMotivation, Navy, coastal, Airbnb, Oasis,,,,,,,https://twitter.com/cottage_green/status/977884567519612928
9.80848E+17,"RT @cottage_green: Outdoor Garden Sign ""Welcome to Our Pad"" Lily Pad https://t.co/S6TUFVee9N via @Etsy #Welcome #waterfall #Gardening #Airb…",02-04-2018 16:42,"South Carolina, USA",4,0,cottage_green,Welcome, waterfall, Gardening,,,,,,,,,https://etsy.me/2J9TRx3
9.80848E+17,RT @Seraphimslair: #HAPPYEASTERSUNDAY &amp; #HELLOAPRIL!!! Check out #Seraphimslair for #Spring #GiftIdeas #ShopSmall #SmallBiz #USA #UK #Londo…,02-04-2018 16:42,"Texas, USA",30,0,GreenKeyVintage,HAPPYEASTERSUNDAY, HELLOAPRIL, Seraphimslair, Spring, GiftIdeas, ShopSmall, SmallBiz, USA, UK,,,
9.80848E+17,RT @Seraphimslair: #HAPPYEASTERSUNDAY &amp; #HELLOAPRIL!!! Check out #Seraphimslair for #Spring #GiftIdeas #ShopSmall #SmallBiz #USA #UK #Londo…,02-04-2018 16:41,,30,0,EcuadorDon,HAPPYEASTERSUNDAY, HELLOAPRIL, Seraphimslair, Spring, GiftIdeas, ShopSmall, SmallBiz, USA, UK,,,
9.80847E+17,RT @Seraphimslair: #HAPPYEASTERSUNDAY &amp; #HELLOAPRIL!!! Check out #Seraphimslair for #Spring #GiftIdeas #ShopSmall #SmallBiz #USA #UK #Londo…,02-04-2018 16:40,"Indiana, USA",30,0,McClainDebby,HAPPYEASTERSUNDAY, HELLOAPRIL, Seraphimslair, Spring, GiftIdeas, ShopSmall, SmallBiz, USA, UK,,,
9.80847E+17,RT @cottage_green: Margaritaville Lazy Susan Beach Decor-Nautical Theme-Table Centerpiece https://t.co/A4jhFo14tl via @Etsy Phenomenal Cent…,02-04-2018 16:40,"Florida, USA",14,0,leftitallbehind,,,,,,,,,,,,https://etsy.me/2JaNWI0
9.80846E+17,"April Sale in our Helsinki house, ’A Lovely House w/garden in Helsinki’. Be fast!!
#tripadvisor #homeaway #airbnb",02-04-2018 16:36,"Helsinki, Finland + elsewhere",0,0,pekkasmusic,tripadvisor, homeaway, airbnb,,,,,,,,,
9.80846E+17,RT @cottage_green: Margaritaville Lazy Susan Beach Decor-Nautical Theme-Table Centerpiece https://t.co/A4jhFo14tl via @Etsy Phenomenal Cent…,02-04-2018 16:36,Slovenia,14,0,OkroguLes,,,,,,,,,,,,https://etsy.me/2JaNWI0
9.80846E+17,"April Sale in our Helsinki house, ’A Lovely House w/garden in Helsinki’. Be fast!!
#tripadvisor #homeaway #airbnb",02-04-2018 16:35,Finland,0,0,ViaLatteaHouses,tripadvisor, homeaway, airbnb,,,,,,,,,
9.80845E+17,Wrote these notes after the like 7th time some #Airbnb jerks have been taking our stuff and our neighbors stuff. I'… https://t.co/9LDHIKLjbA,02-04-2018 16:31,In a Coffee shop,0,2,yndiabarrows,Airbnb,,,,,,,,,,,https://twitter.com/i/web/status/980845303174746112
9.80845E+17,RT @Seraphimslair: This #Masons #BEAUTY is now #SOLD! Lots more at #Seraphimslair's #PotteryBarn! #ShopSmall #SmallBiz #Gifts #Vintage #Spr…,02-04-2018 16:30,"South Carolina, USA",5,0,cottage_green,Masons, BEAUTY, SOLD, Seraphimslair, PotteryBarn, ShopSmall, SmallBiz, Gifts, Vintage,,,
